"time","rep","training_site","infections","importations","testPositive"
14,408,"FLW",0,0,35
14,409,"FB",1,0,49
14,409,"FLW",0,0,1
14,41,"FB",9,0,128
14,41,"FLW",0,0,6
14,410,"FB",0,0,2
14,410,"FLW",0,0,6
14,411,"FB",15,0,88
14,411,"FLW",0,0,2
14,412,"FB",1,0,94
14,412,"FLW",0,0,1
14,413,"FB",0,0,2
14,413,"FLW",0,0,3
14,414,"FB",1,1,2
14,414,"FLW",0,0,1
14,415,"FB",0,0,4
14,415,"FLW",0,0,3
14,416,"FB",1,0,8
14,416,"FLW",0,0,1
14,417,"FB",1,0,44
14,417,"FLW",0,0,58
14,418,"FB",3,0,35
14,418,"FLW",0,0,5
14,419,"FB",6,0,9
14,419,"FLW",0,0,3
14,42,"FB",0,0,6
14,42,"FLW",2,0,36
14,420,"FB",1,0,41
14,420,"FLW",8,0,65
14,421,"FB",0,0,3
14,421,"FLW",0,0,3
14,422,"FB",2,1,2
14,422,"FLW",0,0,0
14,423,"FB",0,0,7
14,423,"FLW",0,0,1
14,424,"FB",0,0,3
14,424,"FLW",0,0,2
14,425,"FB",1,0,5
14,425,"FLW",0,0,0
14,426,"FB",1,0,10
14,426,"FLW",0,0,3
14,427,"FB",17,0,105
14,427,"FLW",0,0,2
14,428,"FB",2,0,34
14,428,"FLW",0,0,4
14,429,"FB",9,0,16
14,429,"FLW",0,0,1
14,43,"FB",0,0,6
14,43,"FLW",0,0,1
14,430,"FB",1,0,4
14,430,"FLW",0,0,1
14,431,"FB",7,0,76
14,431,"FLW",0,0,2
14,432,"FB",24,0,106
14,432,"FLW",0,0,1
14,433,"FB",0,0,7
14,433,"FLW",0,0,2
14,434,"FB",17,0,121
14,434,"FLW",0,0,3
14,435,"FB",0,0,7
14,435,"FLW",0,0,1
14,436,"FB",1,0,42
14,436,"FLW",0,0,37
14,437,"FB",0,0,5
14,437,"FLW",0,0,1
14,438,"FB",17,0,104
14,438,"FLW",0,0,1
14,439,"FB",7,0,19
14,439,"FLW",0,0,1
14,44,"FB",16,0,150
14,44,"FLW",0,0,1
14,440,"FB",1,0,7
14,440,"FLW",0,0,1
14,441,"FB",3,0,6
14,441,"FLW",0,0,2
14,442,"FB",0,0,1
14,442,"FLW",0,0,3
14,443,"FB",0,0,5
14,443,"FLW",0,0,3
14,444,"FB",23,0,95
14,444,"FLW",0,0,1
14,445,"FB",0,0,6
14,445,"FLW",0,0,2
14,446,"FB",12,0,86
14,446,"FLW",0,0,1
14,447,"FB",0,0,4
14,447,"FLW",0,0,1
14,448,"FB",0,0,5
14,448,"FLW",6,0,9
14,449,"FB",10,0,16
14,449,"FLW",0,0,1
14,45,"FB",7,0,31
14,45,"FLW",0,0,1
14,450,"FB",0,0,8
14,450,"FLW",0,0,2
14,451,"FB",8,0,38
14,451,"FLW",0,0,1
14,452,"FB",1,0,53
14,452,"FLW",0,0,2
14,453,"FB",1,0,1
14,453,"FLW",0,0,3
14,454,"FB",4,0,37
14,454,"FLW",0,0,6
14,455,"FB",1,0,45
14,455,"FLW",0,0,49
14,456,"FB",0,0,4
14,456,"FLW",16,0,38
14,457,"FB",2,0,52
14,457,"FLW",3,0,19
14,458,"FB",0,0,8
14,458,"FLW",0,0,4
14,459,"FB",12,0,50
14,459,"FLW",0,0,2
14,46,"FB",3,0,6
14,46,"FLW",0,0,1
14,460,"FB",0,0,3
14,460,"FLW",0,0,49
14,461,"FB",0,0,0
14,461,"FLW",0,0,0
14,462,"FB",1,1,1
14,462,"FLW",0,0,3
14,463,"FB",3,0,41
14,463,"FLW",0,0,4
14,464,"FB",3,0,41
14,464,"FLW",0,0,51
14,465,"FB",3,0,47
14,465,"FLW",0,0,3
14,466,"FB",0,0,8
14,466,"FLW",0,0,1
14,467,"FB",5,0,2
14,467,"FLW",0,0,2
14,468,"FB",0,0,4
14,468,"FLW",7,0,24
14,469,"FB",9,0,31
14,469,"FLW",0,0,1
14,47,"FB",4,0,24
14,47,"FLW",4,0,51
14,470,"FB",0,0,8
14,470,"FLW",0,0,1
14,471,"FB",0,0,3
14,471,"FLW",0,0,2
14,472,"FB",2,0,2
14,472,"FLW",0,0,2
14,473,"FB",6,0,48
14,473,"FLW",0,0,2
14,474,"FB",0,0,1
14,474,"FLW",0,0,2
14,475,"FB",0,0,5
14,475,"FLW",0,0,1
14,476,"FB",6,0,81
14,476,"FLW",0,0,2
14,477,"FB",0,0,5
14,477,"FLW",0,0,3
14,478,"FB",0,0,2
14,478,"FLW",5,0,33
14,479,"FB",0,0,2
14,479,"FLW",0,0,0
14,48,"FB",11,0,104
14,48,"FLW",0,0,2
14,480,"FB",0,0,2
14,480,"FLW",0,0,2
14,481,"FB",0,0,1
14,481,"FLW",3,0,42
14,482,"FB",6,0,12
14,482,"FLW",0,0,5
14,483,"FB",2,0,53
14,483,"FLW",3,0,45
14,484,"FB",4,0,19
14,484,"FLW",0,0,2
14,485,"FB",0,0,2
14,485,"FLW",0,0,1
14,486,"FB",0,0,1
14,486,"FLW",0,0,2
14,487,"FB",1,0,55
14,487,"FLW",0,0,1
14,488,"FB",22,0,32
14,488,"FLW",0,0,2
14,489,"FB",11,0,96
14,489,"FLW",16,0,36
14,49,"FB",0,0,4
14,49,"FLW",0,0,2
14,490,"FB",4,0,24
14,490,"FLW",0,0,2
14,491,"FB",0,0,7
14,491,"FLW",13,0,11
14,492,"FB",7,0,26
14,492,"FLW",0,0,1
14,493,"FB",0,0,5
14,493,"FLW",0,0,1
14,494,"FB",0,0,2
14,494,"FLW",0,0,0
14,495,"FB",0,0,5
14,495,"FLW",0,0,2
14,496,"FB",0,0,6
14,496,"FLW",7,0,27
14,497,"FB",6,0,45
14,497,"FLW",0,0,3
14,498,"FB",2,0,47
14,498,"FLW",0,0,4
14,499,"FB",0,0,3
14,499,"FLW",0,0,2
14,5,"FB",4,0,86
14,5,"FLW",6,0,51
14,50,"FB",0,0,2
14,50,"FLW",0,0,5
14,500,"FB",0,0,2
14,500,"FLW",0,0,2
14,501,"FB",9,0,25
14,501,"FLW",0,0,2
14,502,"FB",0,0,3
14,502,"FLW",4,0,12
14,503,"FB",0,0,1
14,503,"FLW",0,0,50
14,504,"FB",0,0,3
14,504,"FLW",0,0,2
14,505,"FB",11,0,27
14,505,"FLW",1,0,8
14,506,"FB",7,0,25
14,506,"FLW",0,0,2
14,507,"FB",0,0,4
14,507,"FLW",0,0,1
14,508,"FB",2,0,4
14,508,"FLW",3,0,40
14,509,"FB",39,0,175
14,509,"FLW",0,0,3
14,51,"FB",0,0,2
14,51,"FLW",0,0,1
14,510,"FB",3,0,15
14,510,"FLW",0,0,2
14,511,"FB",1,0,4
14,511,"FLW",0,0,1
14,512,"FB",0,0,2
14,512,"FLW",0,0,2
14,513,"FB",1,0,50
14,513,"FLW",0,0,7
14,514,"FB",24,0,127
14,514,"FLW",0,0,1
14,515,"FB",6,0,85
14,515,"FLW",0,0,2
14,516,"FB",0,0,1
14,516,"FLW",0,0,1
14,517,"FB",0,0,6
14,517,"FLW",25,0,55
14,518,"FB",0,0,1
14,518,"FLW",0,0,3
14,519,"FB",2,0,91
14,519,"FLW",0,0,2
14,52,"FB",0,0,4
14,52,"FLW",0,0,2
14,520,"FB",5,0,40
14,520,"FLW",0,0,1
14,521,"FB",2,0,45
14,521,"FLW",0,0,3
14,522,"FB",3,0,21
14,522,"FLW",0,0,3
14,523,"FB",3,0,8
14,523,"FLW",2,0,47
14,524,"FB",0,0,0
14,524,"FLW",0,0,7
14,525,"FB",4,0,16
14,525,"FLW",0,0,1
14,526,"FB",16,0,28
14,526,"FLW",0,0,1
14,527,"FB",0,0,2
14,527,"FLW",0,0,0
14,528,"FB",0,0,1
14,528,"FLW",0,0,1
14,529,"FB",0,0,3
14,529,"FLW",0,0,4
14,53,"FB",0,0,2
14,53,"FLW",0,0,1
14,530,"FB",7,0,27
14,530,"FLW",0,0,2
14,531,"FB",0,0,51
14,531,"FLW",5,0,23
14,532,"FB",0,0,2
14,532,"FLW",0,0,4
14,533,"FB",10,0,27
14,533,"FLW",5,0,9
14,534,"FB",0,0,3
14,534,"FLW",0,0,2
14,535,"FB",6,0,23
14,535,"FLW",0,0,2
14,536,"FB",0,0,6
14,536,"FLW",5,0,7
14,537,"FB",3,0,7
14,537,"FLW",0,0,1
14,538,"FB",0,0,3
14,538,"FLW",0,0,0
14,539,"FB",4,0,23
14,539,"FLW",0,0,1
14,54,"FB",5,0,34
14,54,"FLW",0,0,4
14,540,"FB",6,0,40
14,540,"FLW",1,0,6
14,541,"FB",3,0,81
14,541,"FLW",0,0,2
14,542,"FB",0,0,3
14,542,"FLW",0,0,5
14,543,"FB",6,0,39
14,543,"FLW",0,0,1
14,544,"FB",2,0,48
14,544,"FLW",4,0,42
14,545,"FB",0,0,8
14,545,"FLW",0,0,5
14,546,"FB",8,0,47
14,546,"FLW",0,0,1
14,547,"FB",1,0,4
14,547,"FLW",0,0,5
14,548,"FB",10,0,73
14,548,"FLW",1,0,39
14,549,"FB",1,0,50
14,549,"FLW",3,0,45
14,55,"FB",0,0,5
14,55,"FLW",0,0,1
14,550,"FB",17,0,55
14,550,"FLW",0,0,2
14,551,"FB",0,0,5
14,551,"FLW",30,0,102
14,552,"FB",0,0,5
14,552,"FLW",0,0,3
14,553,"FB",8,0,10
14,553,"FLW",0,0,3
14,554,"FB",9,0,35
14,554,"FLW",0,0,2
14,555,"FB",4,0,9
14,555,"FLW",0,0,0
14,556,"FB",1,0,4
14,556,"FLW",0,0,1
14,557,"FB",1,0,50
14,557,"FLW",0,0,3
14,558,"FB",14,0,49
14,558,"FLW",1,0,45
14,559,"FB",0,0,4
14,559,"FLW",0,0,2
14,56,"FB",12,0,77
14,56,"FLW",4,0,16
14,560,"FB",0,0,3
14,560,"FLW",0,0,1
14,561,"FB",0,0,2
14,561,"FLW",0,0,2
14,562,"FB",3,0,98
14,562,"FLW",5,0,16
14,563,"FB",0,0,3
14,563,"FLW",6,0,38
14,564,"FB",13,0,10
14,564,"FLW",4,0,10
14,565,"FB",6,0,10
14,565,"FLW",17,0,52
14,566,"FB",3,0,32
14,566,"FLW",0,0,4
14,567,"FB",0,0,6
14,567,"FLW",0,0,2
14,568,"FB",3,0,115
14,568,"FLW",2,0,43
14,569,"FB",0,0,1
14,569,"FLW",0,0,3
14,57,"FB",0,0,5
14,57,"FLW",0,0,2
14,570,"FB",0,0,5
14,570,"FLW",0,0,3
14,571,"FB",13,0,81
14,571,"FLW",14,0,18
14,572,"FB",8,0,23
14,572,"FLW",0,0,5
14,573,"FB",2,0,55
14,573,"FLW",0,0,1
14,574,"FB",3,0,46
14,574,"FLW",0,0,4
14,575,"FB",2,0,55
14,575,"FLW",0,0,4
14,576,"FB",12,0,20
14,576,"FLW",0,0,1
14,577,"FB",0,0,5
14,577,"FLW",8,0,32
14,578,"FB",4,0,37
14,578,"FLW",5,0,14
14,579,"FB",0,0,4
14,579,"FLW",0,0,4
14,58,"FB",5,0,10
14,58,"FLW",0,0,47
14,580,"FB",1,0,48
14,580,"FLW",1,0,51
14,581,"FB",3,0,41
14,581,"FLW",0,0,1
14,582,"FB",6,0,39
14,582,"FLW",0,0,3
14,583,"FB",4,0,30
14,583,"FLW",0,0,4
14,584,"FB",4,0,74
14,584,"FLW",0,0,0
14,585,"FB",0,0,5
14,585,"FLW",0,0,0
14,586,"FB",0,0,8
14,586,"FLW",0,0,3
14,587,"FB",1,1,5
14,587,"FLW",0,0,3
14,588,"FB",3,0,51
14,588,"FLW",0,0,2
14,589,"FB",13,0,15
14,589,"FLW",0,0,3
14,59,"FB",0,0,4
14,59,"FLW",0,0,2
14,590,"FB",1,0,52
14,590,"FLW",0,0,3
14,591,"FB",0,0,2
14,591,"FLW",0,0,4
14,592,"FB",1,0,5
14,592,"FLW",0,0,4
14,593,"FB",5,0,13
14,593,"FLW",0,0,0
14,594,"FB",0,0,2
14,594,"FLW",0,0,0
14,595,"FB",1,0,5
14,595,"FLW",0,0,0
14,596,"FB",4,0,36
14,596,"FLW",0,0,3
14,597,"FB",32,0,113
14,597,"FLW",4,0,50
14,598,"FB",0,0,4
14,598,"FLW",0,0,0
14,599,"FB",0,0,4
14,599,"FLW",0,0,5
14,6,"FB",0,0,2
14,6,"FLW",0,0,1
14,60,"FB",6,0,88
14,60,"FLW",0,0,2
14,600,"FB",0,0,4
14,600,"FLW",0,0,2
14,601,"FB",5,0,37
14,601,"FLW",0,0,1
14,602,"FB",5,0,12
14,602,"FLW",0,0,1
14,603,"FB",46,0,108
14,603,"FLW",2,0,48
14,604,"FB",1,0,52
14,604,"FLW",0,0,2
14,605,"FB",0,0,2
14,605,"FLW",0,0,2
14,606,"FB",9,0,74
14,606,"FLW",0,0,0
14,607,"FB",2,0,49
14,607,"FLW",0,0,3
14,608,"FB",3,0,23
14,608,"FLW",0,0,0
14,609,"FB",5,0,7
14,609,"FLW",0,0,0
14,61,"FB",0,0,3
14,61,"FLW",0,0,0
14,610,"FB",0,0,6
14,610,"FLW",0,0,4
14,611,"FB",4,0,34
14,611,"FLW",0,0,1
14,612,"FB",4,0,47
14,612,"FLW",0,0,2
14,613,"FB",0,0,52
14,613,"FLW",0,0,2
14,614,"FB",0,0,6
14,614,"FLW",0,0,2
14,615,"FB",4,0,37
14,615,"FLW",0,0,2
14,616,"FB",1,0,50
14,616,"FLW",0,0,0
14,617,"FB",1,0,3
14,617,"FLW",0,0,2
14,618,"FB",2,0,17
14,618,"FLW",0,0,45
14,619,"FB",0,0,3
14,619,"FLW",0,0,2
14,62,"FB",10,0,21
14,62,"FLW",2,0,40
14,620,"FB",0,0,1
14,620,"FLW",8,0,9
14,621,"FB",0,0,5
14,621,"FLW",0,0,4
14,622,"FB",3,0,19
14,622,"FLW",0,0,2
14,623,"FB",0,0,1
14,623,"FLW",0,0,2
14,624,"FB",3,0,44
14,624,"FLW",22,0,67
14,625,"FB",0,0,2
14,625,"FLW",4,0,31
14,626,"FB",2,0,45
14,626,"FLW",0,0,2
14,627,"FB",0,0,51
14,627,"FLW",2,0,14
14,628,"FB",0,0,3
14,628,"FLW",2,0,49
14,629,"FB",23,0,119
14,629,"FLW",0,0,4
14,63,"FB",7,0,27
14,63,"FLW",0,0,0
14,630,"FB",5,0,36
14,630,"FLW",0,0,0
14,631,"FB",0,0,2
14,631,"FLW",0,0,1
14,632,"FB",11,0,24
14,632,"FLW",0,0,3
14,633,"FB",2,0,58
14,633,"FLW",0,0,6
14,634,"FB",0,0,4
14,634,"FLW",11,0,11
14,635,"FB",8,0,32
14,635,"FLW",5,0,33
14,636,"FB",0,0,52
14,636,"FLW",0,0,51
14,637,"FB",0,0,5
14,637,"FLW",0,0,2
14,638,"FB",0,0,4
14,638,"FLW",0,0,2
14,639,"FB",3,0,38
14,639,"FLW",0,0,4
14,64,"FB",1,0,44
14,64,"FLW",0,0,1
14,640,"FB",0,0,1
14,640,"FLW",3,0,49
14,641,"FB",0,0,8
14,641,"FLW",0,0,0
14,642,"FB",8,0,73
14,642,"FLW",0,0,3
14,643,"FB",6,0,42
14,643,"FLW",4,0,40
14,644,"FB",2,0,48
14,644,"FLW",1,0,3
14,645,"FB",0,0,3
14,645,"FLW",0,0,2
14,646,"FB",1,0,3
14,646,"FLW",0,0,1
14,647,"FB",3,0,8
14,647,"FLW",0,0,3
14,648,"FB",6,0,31
14,648,"FLW",0,0,5
14,649,"FB",0,0,4
14,649,"FLW",0,0,0
14,65,"FB",4,1,9
14,65,"FLW",0,0,2
14,650,"FB",2,0,9
14,650,"FLW",0,0,2
14,651,"FB",3,0,16
14,651,"FLW",4,0,7
14,652,"FB",0,0,2
14,652,"FLW",0,0,1
14,653,"FB",6,0,42
14,653,"FLW",0,0,0
14,654,"FB",0,0,4
14,654,"FLW",0,0,1
14,655,"FB",0,0,6
14,655,"FLW",4,0,30
14,656,"FB",11,0,109
14,656,"FLW",0,0,3
14,657,"FB",7,0,18
14,657,"FLW",7,0,15
14,658,"FB",0,0,0
14,658,"FLW",0,0,0
14,659,"FB",9,0,72
14,659,"FLW",0,0,34
14,66,"FB",19,0,61
14,66,"FLW",0,0,1
14,660,"FB",9,0,31
14,660,"FLW",0,0,1
14,661,"FB",9,0,13
14,661,"FLW",0,0,3
14,662,"FB",39,0,82
14,662,"FLW",0,0,3
14,663,"FB",0,0,0
14,663,"FLW",0,0,3
14,664,"FB",3,0,37
14,664,"FLW",0,0,5
14,665,"FB",2,0,45
14,665,"FLW",0,0,3
14,666,"FB",0,0,6
14,666,"FLW",0,0,2
14,667,"FB",9,0,92
14,667,"FLW",0,0,1
14,668,"FB",0,0,2
14,668,"FLW",3,0,31
14,669,"FB",0,0,4
14,669,"FLW",1,0,36
14,67,"FB",0,0,7
14,67,"FLW",0,0,1
14,670,"FB",1,0,7
14,670,"FLW",0,0,2
14,671,"FB",0,0,2
14,671,"FLW",0,0,0
14,672,"FB",5,0,32
14,672,"FLW",0,0,1
14,673,"FB",0,0,5
14,673,"FLW",0,0,2
14,674,"FB",10,0,73
14,674,"FLW",0,0,4
14,675,"FB",3,0,21
14,675,"FLW",0,0,2
14,676,"FB",5,0,33
14,676,"FLW",0,0,1
14,677,"FB",7,0,27
14,677,"FLW",0,0,1
14,678,"FB",0,0,4
14,678,"FLW",0,0,3
14,679,"FB",0,0,5
14,679,"FLW",10,0,18
14,68,"FB",1,0,46
14,68,"FLW",0,0,5
14,680,"FB",15,0,27
14,680,"FLW",0,0,1
14,681,"FB",4,0,12
14,681,"FLW",0,0,3
14,682,"FB",3,0,41
14,682,"FLW",0,0,3
14,683,"FB",0,0,1
14,683,"FLW",0,0,1
14,684,"FB",5,0,44
14,684,"FLW",0,0,2
14,685,"FB",1,0,3
14,685,"FLW",0,0,2
14,686,"FB",3,0,38
14,686,"FLW",0,0,2
14,687,"FB",1,0,43
14,687,"FLW",18,0,36
14,688,"FB",0,0,3
14,688,"FLW",0,0,0
14,689,"FB",0,0,3
14,689,"FLW",0,0,2
14,69,"FB",0,0,2
14,69,"FLW",22,0,38
14,690,"FB",1,1,5
14,690,"FLW",0,0,2
14,691,"FB",0,0,0
14,691,"FLW",2,0,7
14,692,"FB",16,0,32
14,692,"FLW",16,0,15
14,693,"FB",21,0,34
14,693,"FLW",0,0,2
14,694,"FB",0,0,1
14,694,"FLW",0,0,1
14,695,"FB",2,0,50
14,695,"FLW",0,0,3
14,696,"FB",21,1,96
14,696,"FLW",4,0,134
14,697,"FB",2,0,3
14,697,"FLW",0,0,4
14,698,"FB",4,0,12
14,698,"FLW",0,0,3
14,699,"FB",3,0,23
14,699,"FLW",0,0,2
14,7,"FB",11,0,75
14,7,"FLW",0,0,2
14,70,"FB",0,0,50
14,70,"FLW",1,0,7
14,700,"FB",17,0,89
14,700,"FLW",0,0,1
14,701,"FB",8,0,11
14,701,"FLW",0,0,1
14,702,"FB",5,0,8
14,702,"FLW",0,0,0
14,703,"FB",0,0,9
14,703,"FLW",0,0,0
14,704,"FB",0,0,3
14,704,"FLW",0,0,0
14,705,"FB",3,0,47
14,705,"FLW",4,0,39
14,706,"FB",12,0,41
14,706,"FLW",0,0,2
14,707,"FB",4,0,36
14,707,"FLW",0,0,5
14,708,"FB",0,0,2
14,708,"FLW",0,0,5
14,709,"FB",4,0,34
14,709,"FLW",0,0,2
14,71,"FB",6,0,14
14,71,"FLW",0,0,43
14,710,"FB",0,0,7
14,710,"FLW",0,0,3
14,711,"FB",0,0,2
14,711,"FLW",0,0,4
14,712,"FB",16,0,127
14,712,"FLW",0,0,2
14,713,"FB",2,0,42
14,713,"FLW",0,0,1
14,714,"FB",0,0,3
14,714,"FLW",0,0,6
14,715,"FB",3,0,39
14,715,"FLW",4,0,43
14,716,"FB",0,0,2
14,716,"FLW",0,0,2
14,717,"FB",0,0,5
14,717,"FLW",0,0,3
14,718,"FB",0,0,2
14,718,"FLW",0,0,1
14,719,"FB",1,0,47
14,719,"FLW",0,0,1
14,72,"FB",0,0,4
14,72,"FLW",0,0,3
14,720,"FB",0,0,9
14,720,"FLW",0,0,5
14,721,"FB",6,0,24
14,721,"FLW",0,0,3
14,722,"FB",2,0,3
14,722,"FLW",0,0,1
14,723,"FB",26,0,62
14,723,"FLW",0,0,3
14,724,"FB",0,0,2
14,724,"FLW",2,0,50
14,725,"FB",3,0,68
14,725,"FLW",0,0,3
14,726,"FB",18,0,123
14,726,"FLW",1,0,37
14,727,"FB",0,0,6
14,727,"FLW",0,0,2
14,728,"FB",3,0,34
14,728,"FLW",3,0,35
14,729,"FB",3,0,44
14,729,"FLW",0,0,2
14,73,"FB",10,0,73
14,73,"FLW",0,0,2
14,730,"FB",6,0,48
14,730,"FLW",1,0,49
14,731,"FB",0,0,1
14,731,"FLW",0,0,1
14,732,"FB",0,0,4
14,732,"FLW",0,0,4
14,733,"FB",6,0,26
14,733,"FLW",0,0,5
14,734,"FB",0,0,1
14,734,"FLW",0,0,5
14,735,"FB",2,0,46
14,735,"FLW",0,0,1
14,736,"FB",2,0,46
14,736,"FLW",0,0,3
14,737,"FB",15,0,94
14,737,"FLW",0,0,3
14,738,"FB",1,0,9
14,738,"FLW",0,0,1
14,739,"FB",0,0,0
14,739,"FLW",0,0,4
14,74,"FB",2,0,11
14,74,"FLW",0,0,1
14,740,"FB",0,0,9
14,740,"FLW",0,0,5
14,741,"FB",4,0,77
14,741,"FLW",3,0,55
14,742,"FB",0,0,3
14,742,"FLW",0,0,2
14,743,"FB",0,0,4
14,743,"FLW",32,0,99
14,744,"FB",4,0,28
14,744,"FLW",0,0,4
14,745,"FB",5,0,26
14,745,"FLW",0,0,1
14,746,"FB",6,0,82
14,746,"FLW",0,0,6
14,747,"FB",0,0,1
14,747,"FLW",0,0,2
14,748,"FB",0,0,5
14,748,"FLW",0,0,1
14,749,"FB",0,0,3
14,749,"FLW",0,0,1
14,75,"FB",1,0,2
14,75,"FLW",0,0,3
14,750,"FB",6,0,83
14,750,"FLW",0,0,49
14,751,"FB",0,0,2
14,751,"FLW",18,0,57
14,752,"FB",7,0,66
14,752,"FLW",0,0,1
14,753,"FB",1,0,46
14,753,"FLW",0,0,1
14,754,"FB",0,0,4
14,754,"FLW",0,0,0
14,755,"FB",0,0,6
14,755,"FLW",12,0,105
14,756,"FB",9,0,34
14,756,"FLW",0,0,2
14,757,"FB",8,0,76
14,757,"FLW",1,0,53
14,758,"FB",6,0,31
14,758,"FLW",0,0,3
14,759,"FB",4,0,44
14,759,"FLW",0,0,2
14,76,"FB",46,0,157
14,76,"FLW",0,0,3
14,760,"FB",0,0,2
14,760,"FLW",15,0,44
14,761,"FB",3,0,55
14,761,"FLW",0,0,3
14,762,"FB",0,0,4
14,762,"FLW",4,0,40
14,763,"FB",0,0,44
14,763,"FLW",1,0,45
14,764,"FB",0,0,5
14,764,"FLW",0,0,3
14,765,"FB",0,0,3
14,765,"FLW",0,0,1
14,766,"FB",5,1,16
14,766,"FLW",0,0,50
14,767,"FB",2,0,9
14,767,"FLW",2,0,12
14,768,"FB",0,0,5
14,768,"FLW",0,0,4
14,769,"FB",5,0,39
14,769,"FLW",0,0,1
14,77,"FB",0,0,3
14,77,"FLW",0,0,1
14,770,"FB",5,0,33
14,770,"FLW",7,0,4
14,771,"FB",0,0,2
14,771,"FLW",0,0,4
14,772,"FB",3,0,50
14,772,"FLW",0,0,2
14,773,"FB",0,0,1
14,773,"FLW",0,0,1
14,774,"FB",1,0,6
14,774,"FLW",0,0,0
14,775,"FB",8,0,55
14,775,"FLW",2,0,39
14,776,"FB",1,0,32
14,776,"FLW",8,0,29
14,777,"FB",8,0,83
14,777,"FLW",6,0,31
14,778,"FB",5,0,11
14,778,"FLW",0,0,3
14,779,"FB",0,0,2
14,779,"FLW",5,0,28
14,78,"FB",0,0,0
14,78,"FLW",0,0,1
14,780,"FB",0,0,8
14,780,"FLW",0,0,3
14,781,"FB",0,0,44
14,781,"FLW",0,0,2
14,782,"FB",1,0,97
14,782,"FLW",0,0,2
14,783,"FB",11,0,17
14,783,"FLW",0,0,0
14,784,"FB",11,0,51
14,784,"FLW",0,0,41
14,785,"FB",0,0,0
14,785,"FLW",2,0,1
14,786,"FB",7,0,31
14,786,"FLW",0,0,3
14,787,"FB",4,0,26
14,787,"FLW",0,0,2
14,788,"FB",0,0,6
14,788,"FLW",0,0,1
14,789,"FB",0,0,2
14,789,"FLW",0,0,4
14,79,"FB",3,0,43
14,79,"FLW",0,0,0
14,790,"FB",0,0,3
14,790,"FLW",0,0,2
14,791,"FB",1,0,12
14,791,"FLW",0,0,1
14,792,"FB",3,0,45
14,792,"FLW",0,0,4
14,793,"FB",2,0,19
14,793,"FLW",0,0,1
14,794,"FB",8,0,65
14,794,"FLW",0,0,2
14,795,"FB",0,0,1
14,795,"FLW",0,0,3
14,796,"FB",0,0,3
14,796,"FLW",0,0,2
14,797,"FB",12,0,67
14,797,"FLW",0,0,1
14,798,"FB",11,0,128
14,798,"FLW",0,0,0
14,799,"FB",2,0,44
14,799,"FLW",0,0,2
14,8,"FB",0,0,2
14,8,"FLW",0,0,1
14,80,"FB",11,0,77
14,80,"FLW",0,0,2
14,800,"FB",5,0,34
14,800,"FLW",0,0,1
14,801,"FB",0,0,4
14,801,"FLW",0,0,3
14,802,"FB",0,0,2
14,802,"FLW",8,0,55
14,803,"FB",2,0,48
14,803,"FLW",0,0,1
14,804,"FB",3,0,3
14,804,"FLW",0,0,2
14,805,"FB",5,0,39
14,805,"FLW",0,0,2
14,806,"FB",2,0,54
14,806,"FLW",0,0,1
14,807,"FB",1,0,53
14,807,"FLW",0,0,2
14,808,"FB",5,0,54
14,808,"FLW",0,0,1
14,809,"FB",1,0,48
14,809,"FLW",0,0,1
14,81,"FB",0,0,1
14,81,"FLW",0,0,0
14,810,"FB",5,0,11
14,810,"FLW",1,0,36
14,811,"FB",0,0,2
14,811,"FLW",10,0,17
14,812,"FB",0,0,4
14,812,"FLW",0,0,7
14,813,"FB",0,0,4
14,813,"FLW",0,0,2
14,814,"FB",0,0,7
14,814,"FLW",3,0,29
14,815,"FB",4,0,68
14,815,"FLW",0,0,0
14,816,"FB",8,0,58
14,816,"FLW",2,0,3
14,817,"FB",0,0,0
14,817,"FLW",0,0,1
14,818,"FB",10,0,17
14,818,"FLW",6,0,8
14,819,"FB",5,0,36
14,819,"FLW",0,0,0
14,82,"FB",7,0,32
14,82,"FLW",0,0,0
14,820,"FB",6,0,6
14,820,"FLW",0,0,2
14,821,"FB",7,0,32
14,821,"FLW",6,0,7
14,822,"FB",0,0,3
14,822,"FLW",1,1,2
14,823,"FB",0,0,5
14,823,"FLW",0,0,3
14,824,"FB",3,0,8
14,824,"FLW",0,0,6
14,825,"FB",0,0,1
14,825,"FLW",0,0,4
14,826,"FB",7,0,61
14,826,"FLW",0,0,4
14,827,"FB",0,0,4
14,827,"FLW",0,0,4
14,828,"FB",0,0,5
14,828,"FLW",0,0,46
14,829,"FB",8,0,91
14,829,"FLW",0,0,2
14,83,"FB",0,0,5
14,83,"FLW",0,0,0
14,830,"FB",0,0,2
14,830,"FLW",0,0,3
14,831,"FB",2,0,4
14,831,"FLW",0,0,2
14,832,"FB",0,0,1
14,832,"FLW",0,0,3
14,833,"FB",14,0,25
14,833,"FLW",0,0,2
14,834,"FB",0,0,6
14,834,"FLW",0,0,2
14,835,"FB",18,0,67
14,835,"FLW",3,0,44
14,836,"FB",1,0,5
14,836,"FLW",0,0,45
14,837,"FB",29,0,88
14,837,"FLW",2,0,44
14,838,"FB",0,0,2
14,838,"FLW",0,0,1
14,839,"FB",2,0,94
14,839,"FLW",0,0,1
14,84,"FB",8,0,5
14,84,"FLW",0,0,2
14,840,"FB",8,0,45
14,840,"FLW",8,0,15
14,841,"FB",0,0,4
14,841,"FLW",0,0,0
14,842,"FB",0,0,6
