"time","rep","importation","facemask","infections"
23,18,1,"0",0
24,18,1,"0",0
25,18,1,"0",0
26,18,1,"0",0
27,18,1,"0",0
28,18,1,"0",0
29,18,1,"0",0
30,18,1,"0",0
31,18,1,"0",0
32,18,1,"0",0
33,18,1,"0",0
34,18,1,"0",0
35,18,1,"0",0
36,18,1,"0",0
37,18,1,"0",0
38,18,1,"0",0
39,18,1,"0",0
40,18,1,"0",0
41,18,1,"0",0
42,18,1,"0",0
43,18,1,"0",0
44,18,1,"0",0
45,18,1,"0",0
46,18,1,"0",0
47,18,1,"0",0
48,18,1,"0",0
49,18,1,"0",0
50,18,1,"0",0
51,18,1,"0",0
52,18,1,"0",0
53,18,1,"0",0
54,18,1,"0",0
55,18,1,"0",0
56,18,1,"0",0
57,18,1,"0",0
58,18,1,"0",0
59,18,1,"0",0
60,18,1,"0",0
61,18,1,"0",0
62,18,1,"0",0
63,18,1,"0",0
64,18,1,"0",0
65,18,1,"0",0
66,18,1,"0",0
67,18,1,"0",0
68,18,1,"0",0
69,18,1,"0",0
70,18,1,"0",0
71,18,1,"0",0
72,18,1,"0",0
73,18,1,"0",0
1,19,1,"0",0
2,19,1,"0",0
3,19,1,"0",0
4,19,1,"0",1
5,19,1,"0",0
6,19,1,"0",0
7,19,1,"0",0
8,19,1,"0",0
9,19,1,"0",0
10,19,1,"0",0
11,19,1,"0",0
12,19,1,"0",0
13,19,1,"0",0
14,19,1,"0",0
15,19,1,"0",0
16,19,1,"0",0
17,19,1,"0",0
18,19,1,"0",0
19,19,1,"0",0
20,19,1,"0",0
21,19,1,"0",0
22,19,1,"0",0
23,19,1,"0",0
24,19,1,"0",0
25,19,1,"0",0
26,19,1,"0",0
27,19,1,"0",0
28,19,1,"0",0
29,19,1,"0",0
30,19,1,"0",0
31,19,1,"0",0
32,19,1,"0",0
33,19,1,"0",0
34,19,1,"0",0
35,19,1,"0",0
36,19,1,"0",0
37,19,1,"0",0
38,19,1,"0",0
39,19,1,"0",0
40,19,1,"0",0
41,19,1,"0",0
42,19,1,"0",0
43,19,1,"0",0
44,19,1,"0",0
45,19,1,"0",0
46,19,1,"0",0
47,19,1,"0",0
48,19,1,"0",0
49,19,1,"0",0
50,19,1,"0",0
51,19,1,"0",0
52,19,1,"0",0
53,19,1,"0",0
54,19,1,"0",0
55,19,1,"0",0
56,19,1,"0",0
57,19,1,"0",0
58,19,1,"0",0
59,19,1,"0",0
60,19,1,"0",0
61,19,1,"0",0
62,19,1,"0",0
63,19,1,"0",0
64,19,1,"0",0
65,19,1,"0",0
66,19,1,"0",0
67,19,1,"0",0
68,19,1,"0",0
69,19,1,"0",0
70,19,1,"0",0
71,19,1,"0",0
72,19,1,"0",0
73,19,1,"0",0
1,20,1,"0",0
2,20,1,"0",0
3,20,1,"0",1
4,20,1,"0",0
5,20,1,"0",0
6,20,1,"0",0
7,20,1,"0",2
8,20,1,"0",2
9,20,1,"0",2
10,20,1,"0",1
11,20,1,"0",0
12,20,1,"0",3
13,20,1,"0",1
14,20,1,"0",0
15,20,1,"0",4
16,20,1,"0",3
17,20,1,"0",2
18,20,1,"0",4
19,20,1,"0",7
20,20,1,"0",7
21,20,1,"0",3
22,20,1,"0",13
23,20,1,"0",7
24,20,1,"0",14
25,20,1,"0",10
26,20,1,"0",13
27,20,1,"0",15
28,20,1,"0",15
29,20,1,"0",8
30,20,1,"0",8
31,20,1,"0",7
32,20,1,"0",11
33,20,1,"0",7
34,20,1,"0",2
35,20,1,"0",5
36,20,1,"0",3
37,20,1,"0",3
38,20,1,"0",4
39,20,1,"0",7
40,20,1,"0",0
41,20,1,"0",1
42,20,1,"0",0
43,20,1,"0",2
44,20,1,"0",0
45,20,1,"0",2
46,20,1,"0",0
47,20,1,"0",2
48,20,1,"0",2
49,20,1,"0",0
50,20,1,"0",0
51,20,1,"0",0
52,20,1,"0",1
53,20,1,"0",0
54,20,1,"0",0
55,20,1,"0",0
56,20,1,"0",0
57,20,1,"0",0
58,20,1,"0",0
59,20,1,"0",0
60,20,1,"0",0
61,20,1,"0",0
62,20,1,"0",0
63,20,1,"0",0
64,20,1,"0",0
65,20,1,"0",0
66,20,1,"0",0
67,20,1,"0",0
68,20,1,"0",0
69,20,1,"0",0
70,20,1,"0",0
71,20,1,"0",0
72,20,1,"0",0
73,20,1,"0",0
1,21,1,"0",0
2,21,1,"0",0
3,21,1,"0",0
4,21,1,"0",0
5,21,1,"0",1
6,21,1,"0",0
7,21,1,"0",0
8,21,1,"0",0
9,21,1,"0",0
10,21,1,"0",0
11,21,1,"0",0
12,21,1,"0",0
13,21,1,"0",0
14,21,1,"0",0
15,21,1,"0",0
16,21,1,"0",0
17,21,1,"0",0
18,21,1,"0",0
19,21,1,"0",0
20,21,1,"0",0
21,21,1,"0",0
22,21,1,"0",0
23,21,1,"0",0
24,21,1,"0",0
25,21,1,"0",0
26,21,1,"0",0
27,21,1,"0",0
28,21,1,"0",0
29,21,1,"0",0
30,21,1,"0",0
31,21,1,"0",0
32,21,1,"0",0
33,21,1,"0",0
34,21,1,"0",0
35,21,1,"0",0
36,21,1,"0",0
37,21,1,"0",0
38,21,1,"0",0
39,21,1,"0",0
40,21,1,"0",0
41,21,1,"0",0
42,21,1,"0",0
43,21,1,"0",0
44,21,1,"0",0
45,21,1,"0",0
46,21,1,"0",0
47,21,1,"0",0
48,21,1,"0",0
49,21,1,"0",0
50,21,1,"0",0
51,21,1,"0",0
52,21,1,"0",0
53,21,1,"0",0
54,21,1,"0",0
55,21,1,"0",0
56,21,1,"0",0
57,21,1,"0",0
58,21,1,"0",0
59,21,1,"0",0
60,21,1,"0",0
61,21,1,"0",0
62,21,1,"0",0
63,21,1,"0",0
64,21,1,"0",0
65,21,1,"0",0
66,21,1,"0",0
67,21,1,"0",0
68,21,1,"0",0
69,21,1,"0",0
70,21,1,"0",0
71,21,1,"0",0
72,21,1,"0",0
73,21,1,"0",0
1,22,1,"0",2
2,22,1,"0",3
3,22,1,"0",3
4,22,1,"0",1
5,22,1,"0",3
6,22,1,"0",2
7,22,1,"0",2
8,22,1,"0",4
9,22,1,"0",3
10,22,1,"0",5
11,22,1,"0",4
12,22,1,"0",2
13,22,1,"0",5
14,22,1,"0",2
15,22,1,"0",3
16,22,1,"0",3
17,22,1,"0",6
18,22,1,"0",8
19,22,1,"0",11
20,22,1,"0",9
21,22,1,"0",20
22,22,1,"0",21
23,22,1,"0",19
24,22,1,"0",20
25,22,1,"0",39
26,22,1,"0",24
27,22,1,"0",27
28,22,1,"0",25
29,22,1,"0",30
30,22,1,"0",26
31,22,1,"0",21
32,22,1,"0",19
33,22,1,"0",11
34,22,1,"0",7
35,22,1,"0",4
36,22,1,"0",1
37,22,1,"0",7
38,22,1,"0",1
39,22,1,"0",5
40,22,1,"0",1
41,22,1,"0",2
42,22,1,"0",1
43,22,1,"0",1
44,22,1,"0",1
45,22,1,"0",1
46,22,1,"0",0
47,22,1,"0",0
48,22,1,"0",0
49,22,1,"0",0
50,22,1,"0",0
51,22,1,"0",0
52,22,1,"0",0
53,22,1,"0",0
54,22,1,"0",0
55,22,1,"0",0
56,22,1,"0",0
57,22,1,"0",0
58,22,1,"0",0
59,22,1,"0",0
60,22,1,"0",0
61,22,1,"0",0
62,22,1,"0",0
63,22,1,"0",0
64,22,1,"0",0
65,22,1,"0",0
66,22,1,"0",0
67,22,1,"0",0
68,22,1,"0",0
69,22,1,"0",0
70,22,1,"0",0
71,22,1,"0",0
72,22,1,"0",0
73,22,1,"0",0
1,23,1,"0",1
2,23,1,"0",1
3,23,1,"0",0
4,23,1,"0",3
5,23,1,"0",2
6,23,1,"0",1
7,23,1,"0",2
8,23,1,"0",2
9,23,1,"0",2
10,23,1,"0",3
11,23,1,"0",2
12,23,1,"0",4
13,23,1,"0",0
14,23,1,"0",0
15,23,1,"0",3
16,23,1,"0",7
17,23,1,"0",3
18,23,1,"0",5
19,23,1,"0",9
20,23,1,"0",8
21,23,1,"0",14
22,23,1,"0",11
23,23,1,"0",22
24,23,1,"0",17
25,23,1,"0",22
26,23,1,"0",25
27,23,1,"0",17
28,23,1,"0",25
29,23,1,"0",30
30,23,1,"0",24
31,23,1,"0",14
32,23,1,"0",17
33,23,1,"0",22
34,23,1,"0",11
35,23,1,"0",12
36,23,1,"0",7
37,23,1,"0",8
38,23,1,"0",9
39,23,1,"0",10
40,23,1,"0",8
41,23,1,"0",11
42,23,1,"0",6
43,23,1,"0",4
44,23,1,"0",15
45,23,1,"0",10
46,23,1,"0",6
47,23,1,"0",18
48,23,1,"0",18
49,23,1,"0",15
50,23,1,"0",14
51,23,1,"0",20
52,23,1,"0",14
53,23,1,"0",15
54,23,1,"0",12
55,23,1,"0",8
56,23,1,"0",12
57,23,1,"0",7
58,23,1,"0",3
59,23,1,"0",3
60,23,1,"0",3
61,23,1,"0",5
62,23,1,"0",1
63,23,1,"0",2
64,23,1,"0",3
65,23,1,"0",3
66,23,1,"0",0
67,23,1,"0",0
68,23,1,"0",1
69,23,1,"0",1
70,23,1,"0",0
71,23,1,"0",0
72,23,1,"0",0
73,23,1,"0",0
1,24,1,"0",1
2,24,1,"0",0
3,24,1,"0",2
4,24,1,"0",3
5,24,1,"0",3
6,24,1,"0",1
7,24,1,"0",4
8,24,1,"0",5
9,24,1,"0",8
10,24,1,"0",7
11,24,1,"0",3
12,24,1,"0",14
13,24,1,"0",9
14,24,1,"0",7
15,24,1,"0",9
16,24,1,"0",17
17,24,1,"0",19
18,24,1,"0",21
19,24,1,"0",17
20,24,1,"0",26
21,24,1,"0",22
22,24,1,"0",29
23,24,1,"0",32
24,24,1,"0",29
25,24,1,"0",30
26,24,1,"0",30
27,24,1,"0",43
28,24,1,"0",30
29,24,1,"0",44
30,24,1,"0",31
31,24,1,"0",23
32,24,1,"0",28
33,24,1,"0",26
34,24,1,"0",15
35,24,1,"0",9
36,24,1,"0",8
37,24,1,"0",13
38,24,1,"0",7
39,24,1,"0",6
40,24,1,"0",3
41,24,1,"0",4
42,24,1,"0",4
43,24,1,"0",6
44,24,1,"0",2
45,24,1,"0",3
46,24,1,"0",2
47,24,1,"0",3
48,24,1,"0",5
49,24,1,"0",4
50,24,1,"0",5
51,24,1,"0",5
52,24,1,"0",4
53,24,1,"0",3
54,24,1,"0",8
55,24,1,"0",10
56,24,1,"0",12
57,24,1,"0",6
58,24,1,"0",11
59,24,1,"0",11
60,24,1,"0",10
61,24,1,"0",11
62,24,1,"0",7
63,24,1,"0",10
64,24,1,"0",11
65,24,1,"0",8
66,24,1,"0",11
67,24,1,"0",7
68,24,1,"0",4
69,24,1,"0",10
70,24,1,"0",4
71,24,1,"0",4
72,24,1,"0",3
73,24,1,"0",5
1,25,1,"0",2
2,25,1,"0",1
3,25,1,"0",2
4,25,1,"0",1
5,25,1,"0",4
6,25,1,"0",2
7,25,1,"0",2
8,25,1,"0",4
9,25,1,"0",3
10,25,1,"0",4
11,25,1,"0",8
12,25,1,"0",2
13,25,1,"0",6
14,25,1,"0",1
15,25,1,"0",3
16,25,1,"0",4
17,25,1,"0",4
18,25,1,"0",6
19,25,1,"0",12
20,25,1,"0",6
21,25,1,"0",12
22,25,1,"0",9
23,25,1,"0",18
24,25,1,"0",16
25,25,1,"0",26
26,25,1,"0",25
27,25,1,"0",15
28,25,1,"0",21
29,25,1,"0",19
30,25,1,"0",25
31,25,1,"0",17
32,25,1,"0",12
33,25,1,"0",11
34,25,1,"0",12
35,25,1,"0",16
36,25,1,"0",8
37,25,1,"0",6
38,25,1,"0",7
39,25,1,"0",11
40,25,1,"0",8
41,25,1,"0",8
42,25,1,"0",10
43,25,1,"0",5
44,25,1,"0",3
45,25,1,"0",3
46,25,1,"0",2
47,25,1,"0",3
48,25,1,"0",2
49,25,1,"0",0
50,25,1,"0",0
51,25,1,"0",0
52,25,1,"0",0
53,25,1,"0",0
54,25,1,"0",0
55,25,1,"0",0
56,25,1,"0",0
57,25,1,"0",0
58,25,1,"0",0
59,25,1,"0",0
60,25,1,"0",0
61,25,1,"0",0
62,25,1,"0",0
63,25,1,"0",0
64,25,1,"0",0
65,25,1,"0",0
66,25,1,"0",0
67,25,1,"0",0
68,25,1,"0",0
69,25,1,"0",0
70,25,1,"0",0
71,25,1,"0",0
72,25,1,"0",0
73,25,1,"0",0
1,26,1,"0",0
2,26,1,"0",0
3,26,1,"0",0
4,26,1,"0",0
5,26,1,"0",0
6,26,1,"0",0
7,26,1,"0",0
8,26,1,"0",0
9,26,1,"0",0
10,26,1,"0",0
11,26,1,"0",0
12,26,1,"0",0
13,26,1,"0",0
14,26,1,"0",0
15,26,1,"0",0
16,26,1,"0",0
17,26,1,"0",0
18,26,1,"0",0
19,26,1,"0",0
20,26,1,"0",0
21,26,1,"0",0
22,26,1,"0",0
23,26,1,"0",0
24,26,1,"0",0
25,26,1,"0",0
26,26,1,"0",0
27,26,1,"0",0
28,26,1,"0",0
29,26,1,"0",0
30,26,1,"0",0
31,26,1,"0",0
32,26,1,"0",0
33,26,1,"0",0
34,26,1,"0",0
35,26,1,"0",0
36,26,1,"0",0
37,26,1,"0",0
38,26,1,"0",0
39,26,1,"0",0
40,26,1,"0",0
41,26,1,"0",0
42,26,1,"0",0
43,26,1,"0",0
44,26,1,"0",0
45,26,1,"0",0
46,26,1,"0",0
47,26,1,"0",0
48,26,1,"0",0
49,26,1,"0",0
50,26,1,"0",0
51,26,1,"0",0
52,26,1,"0",0
53,26,1,"0",0
54,26,1,"0",0
55,26,1,"0",0
56,26,1,"0",0
57,26,1,"0",0
58,26,1,"0",0
59,26,1,"0",0
60,26,1,"0",0
61,26,1,"0",0
62,26,1,"0",0
63,26,1,"0",0
64,26,1,"0",0
65,26,1,"0",0
66,26,1,"0",0
67,26,1,"0",0
68,26,1,"0",0
69,26,1,"0",0
70,26,1,"0",0
71,26,1,"0",0
72,26,1,"0",0
73,26,1,"0",0
1,27,1,"0",0
2,27,1,"0",2
3,27,1,"0",0
4,27,1,"0",1
5,27,1,"0",2
6,27,1,"0",3
7,27,1,"0",3
8,27,1,"0",1
9,27,1,"0",2
10,27,1,"0",2
11,27,1,"0",0
12,27,1,"0",2
13,27,1,"0",2
14,27,1,"0",1
15,27,1,"0",3
16,27,1,"0",2
17,27,1,"0",1
18,27,1,"0",9
19,27,1,"0",2
20,27,1,"0",5
21,27,1,"0",5
22,27,1,"0",6
23,27,1,"0",7
24,27,1,"0",15
25,27,1,"0",14
26,27,1,"0",20
27,27,1,"0",21
28,27,1,"0",17
29,27,1,"0",21
30,27,1,"0",16
31,27,1,"0",20
32,27,1,"0",21
33,27,1,"0",20
34,27,1,"0",19
35,27,1,"0",27
36,27,1,"0",16
37,27,1,"0",16
38,27,1,"0",16
39,27,1,"0",16
40,27,1,"0",26
41,27,1,"0",15
42,27,1,"0",27
43,27,1,"0",25
44,27,1,"0",12
45,27,1,"0",20
46,27,1,"0",15
47,27,1,"0",20
48,27,1,"0",20
49,27,1,"0",11
50,27,1,"0",17
51,27,1,"0",12
52,27,1,"0",16
53,27,1,"0",13
54,27,1,"0",10
55,27,1,"0",7
56,27,1,"0",3
57,27,1,"0",5
58,27,1,"0",4
59,27,1,"0",3
60,27,1,"0",3
61,27,1,"0",1
62,27,1,"0",2
63,27,1,"0",1
64,27,1,"0",1
65,27,1,"0",0
66,27,1,"0",0
67,27,1,"0",2
68,27,1,"0",2
69,27,1,"0",0
70,27,1,"0",0
71,27,1,"0",0
72,27,1,"0",0
73,27,1,"0",0
1,28,1,"0",0
2,28,1,"0",0
3,28,1,"0",0
4,28,1,"0",2
5,28,1,"0",0
6,28,1,"0",0
7,28,1,"0",0
8,28,1,"0",0
9,28,1,"0",0
10,28,1,"0",0
11,28,1,"0",0
12,28,1,"0",0
13,28,1,"0",0
14,28,1,"0",0
15,28,1,"0",0
16,28,1,"0",0
17,28,1,"0",0
18,28,1,"0",0
19,28,1,"0",0
20,28,1,"0",0
21,28,1,"0",0
22,28,1,"0",0
23,28,1,"0",0
24,28,1,"0",0
25,28,1,"0",0
26,28,1,"0",0
27,28,1,"0",0
28,28,1,"0",0
29,28,1,"0",0
30,28,1,"0",0
31,28,1,"0",0
32,28,1,"0",0
33,28,1,"0",0
34,28,1,"0",0
35,28,1,"0",0
36,28,1,"0",0
37,28,1,"0",0
38,28,1,"0",0
39,28,1,"0",0
40,28,1,"0",0
41,28,1,"0",0
42,28,1,"0",0
43,28,1,"0",0
44,28,1,"0",0
45,28,1,"0",0
46,28,1,"0",0
47,28,1,"0",0
48,28,1,"0",0
49,28,1,"0",0
50,28,1,"0",0
51,28,1,"0",0
52,28,1,"0",0
53,28,1,"0",0
54,28,1,"0",0
55,28,1,"0",0
56,28,1,"0",0
57,28,1,"0",0
58,28,1,"0",0
59,28,1,"0",0
60,28,1,"0",0
61,28,1,"0",0
62,28,1,"0",0
63,28,1,"0",0
64,28,1,"0",0
65,28,1,"0",0
66,28,1,"0",0
67,28,1,"0",0
68,28,1,"0",0
69,28,1,"0",0
70,28,1,"0",0
71,28,1,"0",0
72,28,1,"0",0
73,28,1,"0",0
1,29,1,"0",1
2,29,1,"0",0
3,29,1,"0",0
4,29,1,"0",0
5,29,1,"0",0
6,29,1,"0",0
7,29,1,"0",1
8,29,1,"0",0
9,29,1,"0",0
10,29,1,"0",0
11,29,1,"0",0
12,29,1,"0",0
13,29,1,"0",0
14,29,1,"0",0
15,29,1,"0",0
16,29,1,"0",0
17,29,1,"0",0
18,29,1,"0",0
19,29,1,"0",0
20,29,1,"0",0
21,29,1,"0",0
22,29,1,"0",0
23,29,1,"0",0
24,29,1,"0",0
25,29,1,"0",0
26,29,1,"0",0
27,29,1,"0",0
28,29,1,"0",0
29,29,1,"0",0
30,29,1,"0",0
31,29,1,"0",0
32,29,1,"0",0
33,29,1,"0",0
34,29,1,"0",0
35,29,1,"0",0
36,29,1,"0",0
37,29,1,"0",0
38,29,1,"0",0
39,29,1,"0",0
40,29,1,"0",0
41,29,1,"0",0
42,29,1,"0",0
43,29,1,"0",0
44,29,1,"0",0
45,29,1,"0",0
46,29,1,"0",0
47,29,1,"0",0
48,29,1,"0",0
49,29,1,"0",0
50,29,1,"0",0
51,29,1,"0",0
52,29,1,"0",0
53,29,1,"0",0
54,29,1,"0",0
55,29,1,"0",0
56,29,1,"0",0
57,29,1,"0",0
58,29,1,"0",0
59,29,1,"0",0
60,29,1,"0",0
61,29,1,"0",0
62,29,1,"0",0
63,29,1,"0",0
64,29,1,"0",0
65,29,1,"0",0
66,29,1,"0",0
67,29,1,"0",0
68,29,1,"0",0
69,29,1,"0",0
70,29,1,"0",0
71,29,1,"0",0
72,29,1,"0",0
73,29,1,"0",0
1,30,1,"0",0
2,30,1,"0",0
3,30,1,"0",0
4,30,1,"0",0
5,30,1,"0",0
6,30,1,"0",1
7,30,1,"0",0
8,30,1,"0",0
9,30,1,"0",1
10,30,1,"0",1
11,30,1,"0",0
12,30,1,"0",1
13,30,1,"0",1
14,30,1,"0",4
15,30,1,"0",3
16,30,1,"0",2
17,30,1,"0",5
18,30,1,"0",8
19,30,1,"0",5
20,30,1,"0",8
21,30,1,"0",15
22,30,1,"0",10
23,30,1,"0",11
24,30,1,"0",11
25,30,1,"0",15
26,30,1,"0",12
27,30,1,"0",11
28,30,1,"0",15
29,30,1,"0",20
30,30,1,"0",9
31,30,1,"0",3
32,30,1,"0",8
33,30,1,"0",7
34,30,1,"0",2
35,30,1,"0",4
36,30,1,"0",1
37,30,1,"0",1
38,30,1,"0",0
39,30,1,"0",3
40,30,1,"0",3
41,30,1,"0",1
42,30,1,"0",1
43,30,1,"0",0
44,30,1,"0",0
45,30,1,"0",1
46,30,1,"0",0
47,30,1,"0",0
48,30,1,"0",0
49,30,1,"0",0
50,30,1,"0",0
51,30,1,"0",0
52,30,1,"0",0
53,30,1,"0",0
54,30,1,"0",0
55,30,1,"0",0
56,30,1,"0",0
57,30,1,"0",0
58,30,1,"0",0
59,30,1,"0",0
60,30,1,"0",0
61,30,1,"0",0
62,30,1,"0",0
63,30,1,"0",0
64,30,1,"0",0
65,30,1,"0",0
66,30,1,"0",0
67,30,1,"0",0
68,30,1,"0",0
69,30,1,"0",0
70,30,1,"0",0
71,30,1,"0",0
72,30,1,"0",0
73,30,1,"0",0
1,31,1,"0",0
2,31,1,"0",0
3,31,1,"0",0
4,31,1,"0",0
5,31,1,"0",0
6,31,1,"0",0
7,31,1,"0",0
8,31,1,"0",0
9,31,1,"0",0
10,31,1,"0",0
11,31,1,"0",0
12,31,1,"0",0
13,31,1,"0",0
14,31,1,"0",0
15,31,1,"0",0
16,31,1,"0",0
17,31,1,"0",0
18,31,1,"0",0
19,31,1,"0",0
20,31,1,"0",0
21,31,1,"0",0
22,31,1,"0",0
23,31,1,"0",0
24,31,1,"0",0
25,31,1,"0",0
26,31,1,"0",0
27,31,1,"0",0
28,31,1,"0",0
29,31,1,"0",0
30,31,1,"0",0
31,31,1,"0",0
32,31,1,"0",0
33,31,1,"0",0
34,31,1,"0",0
35,31,1,"0",0
36,31,1,"0",0
37,31,1,"0",0
38,31,1,"0",0
39,31,1,"0",0
40,31,1,"0",0
41,31,1,"0",0
42,31,1,"0",0
43,31,1,"0",0
44,31,1,"0",0
45,31,1,"0",0
46,31,1,"0",0
47,31,1,"0",0
48,31,1,"0",0
49,31,1,"0",0
50,31,1,"0",0
51,31,1,"0",0
52,31,1,"0",0
53,31,1,"0",0
54,31,1,"0",0
55,31,1,"0",0
56,31,1,"0",0
57,31,1,"0",0
58,31,1,"0",0
59,31,1,"0",0
60,31,1,"0",0
61,31,1,"0",0
62,31,1,"0",0
63,31,1,"0",0
64,31,1,"0",0
65,31,1,"0",0
66,31,1,"0",0
67,31,1,"0",0
68,31,1,"0",0
69,31,1,"0",0
70,31,1,"0",0
71,31,1,"0",0
72,31,1,"0",0
73,31,1,"0",0
1,32,1,"0",0
2,32,1,"0",1
3,32,1,"0",0
4,32,1,"0",0
5,32,1,"0",0
6,32,1,"0",1
7,32,1,"0",0
8,32,1,"0",0
9,32,1,"0",0
10,32,1,"0",1
11,32,1,"0",0
12,32,1,"0",1
13,32,1,"0",0
14,32,1,"0",0
15,32,1,"0",0
16,32,1,"0",0
17,32,1,"0",0
18,32,1,"0",0
19,32,1,"0",0
20,32,1,"0",0
21,32,1,"0",0
22,32,1,"0",0
23,32,1,"0",0
24,32,1,"0",0
25,32,1,"0",0
26,32,1,"0",0
27,32,1,"0",0
28,32,1,"0",0
29,32,1,"0",0
30,32,1,"0",0
31,32,1,"0",0
32,32,1,"0",0
33,32,1,"0",0
34,32,1,"0",0
35,32,1,"0",0
36,32,1,"0",0
37,32,1,"0",0
38,32,1,"0",0
39,32,1,"0",0
40,32,1,"0",0
41,32,1,"0",0
42,32,1,"0",0
43,32,1,"0",0
44,32,1,"0",0
45,32,1,"0",0
46,32,1,"0",0
47,32,1,"0",0
48,32,1,"0",0
49,32,1,"0",0
50,32,1,"0",0
51,32,1,"0",0
52,32,1,"0",0
53,32,1,"0",0
54,32,1,"0",0
55,32,1,"0",0
56,32,1,"0",0
57,32,1,"0",0
58,32,1,"0",0
59,32,1,"0",0
60,32,1,"0",0
61,32,1,"0",0
62,32,1,"0",0
63,32,1,"0",0
64,32,1,"0",0
65,32,1,"0",0
66,32,1,"0",0
67,32,1,"0",0
68,32,1,"0",0
69,32,1,"0",0
70,32,1,"0",0
71,32,1,"0",0
72,32,1,"0",0
73,32,1,"0",0
1,33,1,"0",1
2,33,1,"0",0
3,33,1,"0",0
4,33,1,"0",0
5,33,1,"0",1
6,33,1,"0",0
7,33,1,"0",0
8,33,1,"0",1
9,33,1,"0",0
10,33,1,"0",0
11,33,1,"0",0
12,33,1,"0",0
13,33,1,"0",0
14,33,1,"0",0
15,33,1,"0",0
16,33,1,"0",0
17,33,1,"0",0
18,33,1,"0",0
19,33,1,"0",0
20,33,1,"0",0
21,33,1,"0",0
22,33,1,"0",0
23,33,1,"0",0
24,33,1,"0",0
25,33,1,"0",0
26,33,1,"0",0
27,33,1,"0",0
28,33,1,"0",0
29,33,1,"0",0
30,33,1,"0",0
31,33,1,"0",0
32,33,1,"0",0
33,33,1,"0",0
34,33,1,"0",0
35,33,1,"0",0
36,33,1,"0",0
37,33,1,"0",0
38,33,1,"0",0
39,33,1,"0",0
40,33,1,"0",0
41,33,1,"0",0
42,33,1,"0",0
43,33,1,"0",0
44,33,1,"0",0
45,33,1,"0",0
46,33,1,"0",0
47,33,1,"0",0
48,33,1,"0",0
49,33,1,"0",0
50,33,1,"0",0
51,33,1,"0",0
52,33,1,"0",0
53,33,1,"0",0
54,33,1,"0",0
55,33,1,"0",0
56,33,1,"0",0
57,33,1,"0",0
58,33,1,"0",0
59,33,1,"0",0
60,33,1,"0",0
61,33,1,"0",0
62,33,1,"0",0
63,33,1,"0",0
64,33,1,"0",0
65,33,1,"0",0
66,33,1,"0",0
67,33,1,"0",0
68,33,1,"0",0
69,33,1,"0",0
70,33,1,"0",0
71,33,1,"0",0
72,33,1,"0",0
73,33,1,"0",0
1,34,1,"0",0
2,34,1,"0",0
3,34,1,"0",0
4,34,1,"0",0
5,34,1,"0",0
6,34,1,"0",0
7,34,1,"0",0
8,34,1,"0",0
9,34,1,"0",0
10,34,1,"0",0
11,34,1,"0",0
12,34,1,"0",0
13,34,1,"0",0
14,34,1,"0",0
15,34,1,"0",0
16,34,1,"0",0
17,34,1,"0",0
18,34,1,"0",0
19,34,1,"0",0
20,34,1,"0",0
21,34,1,"0",0
22,34,1,"0",0
23,34,1,"0",0
24,34,1,"0",0
25,34,1,"0",0
26,34,1,"0",0
27,34,1,"0",0
28,34,1,"0",0
29,34,1,"0",0
30,34,1,"0",0
31,34,1,"0",0
32,34,1,"0",0
33,34,1,"0",0
34,34,1,"0",0
35,34,1,"0",0
36,34,1,"0",0
37,34,1,"0",0
38,34,1,"0",0
39,34,1,"0",0
40,34,1,"0",0
41,34,1,"0",0
42,34,1,"0",0
43,34,1,"0",0
44,34,1,"0",0
45,34,1,"0",0
46,34,1,"0",0
47,34,1,"0",0
48,34,1,"0",0
49,34,1,"0",0
50,34,1,"0",0
51,34,1,"0",0
52,34,1,"0",0
53,34,1,"0",0
54,34,1,"0",0
55,34,1,"0",0
56,34,1,"0",0
57,34,1,"0",0
58,34,1,"0",0
59,34,1,"0",0
60,34,1,"0",0
61,34,1,"0",0
62,34,1,"0",0
63,34,1,"0",0
64,34,1,"0",0
65,34,1,"0",0
66,34,1,"0",0
67,34,1,"0",0
68,34,1,"0",0
69,34,1,"0",0
70,34,1,"0",0
71,34,1,"0",0
72,34,1,"0",0
73,34,1,"0",0
1,35,1,"0",0
2,35,1,"0",0
3,35,1,"0",0
4,35,1,"0",0
5,35,1,"0",0
6,35,1,"0",0
7,35,1,"0",0
8,35,1,"0",0
9,35,1,"0",0
10,35,1,"0",0
11,35,1,"0",0
12,35,1,"0",0
13,35,1,"0",0
14,35,1,"0",0
15,35,1,"0",0
16,35,1,"0",0
17,35,1,"0",0
18,35,1,"0",0
19,35,1,"0",0
20,35,1,"0",0
21,35,1,"0",0
22,35,1,"0",0
23,35,1,"0",0
24,35,1,"0",0
25,35,1,"0",0
26,35,1,"0",0
27,35,1,"0",0
28,35,1,"0",0
29,35,1,"0",0
30,35,1,"0",0
31,35,1,"0",0
32,35,1,"0",0
33,35,1,"0",0
34,35,1,"0",0
35,35,1,"0",0
36,35,1,"0",0
37,35,1,"0",0
38,35,1,"0",0
39,35,1,"0",0
40,35,1,"0",0
41,35,1,"0",0
42,35,1,"0",0
43,35,1,"0",0
44,35,1,"0",0
45,35,1,"0",0
46,35,1,"0",0
47,35,1,"0",0
48,35,1,"0",0
49,35,1,"0",0
50,35,1,"0",0
51,35,1,"0",0
52,35,1,"0",0
