"time","rep","importation","sim_scenario","infections"
66,12,1,"NoIntervention",0
67,12,1,"NoIntervention",0
68,12,1,"NoIntervention",0
69,12,1,"NoIntervention",0
70,12,1,"NoIntervention",0
71,12,1,"NoIntervention",0
72,12,1,"NoIntervention",0
73,12,1,"NoIntervention",0
1,13,1,"NoIntervention",0
2,13,1,"NoIntervention",0
3,13,1,"NoIntervention",1
4,13,1,"NoIntervention",1
5,13,1,"NoIntervention",0
6,13,1,"NoIntervention",0
7,13,1,"NoIntervention",1
8,13,1,"NoIntervention",0
9,13,1,"NoIntervention",0
10,13,1,"NoIntervention",2
11,13,1,"NoIntervention",1
12,13,1,"NoIntervention",3
13,13,1,"NoIntervention",2
14,13,1,"NoIntervention",4
15,13,1,"NoIntervention",3
16,13,1,"NoIntervention",8
17,13,1,"NoIntervention",8
18,13,1,"NoIntervention",8
19,13,1,"NoIntervention",9
20,13,1,"NoIntervention",12
21,13,1,"NoIntervention",15
22,13,1,"NoIntervention",17
23,13,1,"NoIntervention",17
24,13,1,"NoIntervention",18
25,13,1,"NoIntervention",15
26,13,1,"NoIntervention",14
27,13,1,"NoIntervention",11
28,13,1,"NoIntervention",10
29,13,1,"NoIntervention",14
30,13,1,"NoIntervention",7
31,13,1,"NoIntervention",4
32,13,1,"NoIntervention",6
33,13,1,"NoIntervention",1
34,13,1,"NoIntervention",4
35,13,1,"NoIntervention",4
36,13,1,"NoIntervention",1
37,13,1,"NoIntervention",0
38,13,1,"NoIntervention",3
39,13,1,"NoIntervention",0
40,13,1,"NoIntervention",0
41,13,1,"NoIntervention",0
42,13,1,"NoIntervention",0
43,13,1,"NoIntervention",0
44,13,1,"NoIntervention",0
45,13,1,"NoIntervention",0
46,13,1,"NoIntervention",0
47,13,1,"NoIntervention",0
48,13,1,"NoIntervention",0
49,13,1,"NoIntervention",0
50,13,1,"NoIntervention",0
51,13,1,"NoIntervention",0
52,13,1,"NoIntervention",0
53,13,1,"NoIntervention",0
54,13,1,"NoIntervention",0
55,13,1,"NoIntervention",0
56,13,1,"NoIntervention",0
57,13,1,"NoIntervention",0
58,13,1,"NoIntervention",0
59,13,1,"NoIntervention",0
60,13,1,"NoIntervention",0
61,13,1,"NoIntervention",0
62,13,1,"NoIntervention",0
63,13,1,"NoIntervention",0
64,13,1,"NoIntervention",0
65,13,1,"NoIntervention",0
66,13,1,"NoIntervention",0
67,13,1,"NoIntervention",0
68,13,1,"NoIntervention",0
69,13,1,"NoIntervention",0
70,13,1,"NoIntervention",0
71,13,1,"NoIntervention",0
72,13,1,"NoIntervention",1
73,13,1,"NoIntervention",0
1,14,1,"NoIntervention",1
2,14,1,"NoIntervention",0
3,14,1,"NoIntervention",0
4,14,1,"NoIntervention",1
5,14,1,"NoIntervention",0
6,14,1,"NoIntervention",3
7,14,1,"NoIntervention",1
8,14,1,"NoIntervention",2
9,14,1,"NoIntervention",3
10,14,1,"NoIntervention",3
11,14,1,"NoIntervention",4
12,14,1,"NoIntervention",4
13,14,1,"NoIntervention",7
14,14,1,"NoIntervention",2
15,14,1,"NoIntervention",10
16,14,1,"NoIntervention",14
17,14,1,"NoIntervention",16
18,14,1,"NoIntervention",21
19,14,1,"NoIntervention",24
20,14,1,"NoIntervention",28
21,14,1,"NoIntervention",31
22,14,1,"NoIntervention",33
23,14,1,"NoIntervention",39
24,14,1,"NoIntervention",32
25,14,1,"NoIntervention",37
26,14,1,"NoIntervention",30
27,14,1,"NoIntervention",21
28,14,1,"NoIntervention",24
29,14,1,"NoIntervention",12
30,14,1,"NoIntervention",15
31,14,1,"NoIntervention",10
32,14,1,"NoIntervention",4
33,14,1,"NoIntervention",4
34,14,1,"NoIntervention",3
35,14,1,"NoIntervention",3
36,14,1,"NoIntervention",0
37,14,1,"NoIntervention",1
38,14,1,"NoIntervention",2
39,14,1,"NoIntervention",1
40,14,1,"NoIntervention",0
41,14,1,"NoIntervention",0
42,14,1,"NoIntervention",0
43,14,1,"NoIntervention",0
44,14,1,"NoIntervention",0
45,14,1,"NoIntervention",0
46,14,1,"NoIntervention",0
47,14,1,"NoIntervention",1
48,14,1,"NoIntervention",0
49,14,1,"NoIntervention",0
50,14,1,"NoIntervention",0
51,14,1,"NoIntervention",0
52,14,1,"NoIntervention",0
53,14,1,"NoIntervention",0
54,14,1,"NoIntervention",0
55,14,1,"NoIntervention",0
56,14,1,"NoIntervention",0
57,14,1,"NoIntervention",0
58,14,1,"NoIntervention",0
59,14,1,"NoIntervention",0
60,14,1,"NoIntervention",0
61,14,1,"NoIntervention",0
62,14,1,"NoIntervention",0
63,14,1,"NoIntervention",0
64,14,1,"NoIntervention",0
65,14,1,"NoIntervention",0
66,14,1,"NoIntervention",0
67,14,1,"NoIntervention",0
68,14,1,"NoIntervention",0
69,14,1,"NoIntervention",0
70,14,1,"NoIntervention",0
71,14,1,"NoIntervention",0
72,14,1,"NoIntervention",0
73,14,1,"NoIntervention",0
1,15,1,"NoIntervention",0
2,15,1,"NoIntervention",0
3,15,1,"NoIntervention",0
4,15,1,"NoIntervention",0
5,15,1,"NoIntervention",1
6,15,1,"NoIntervention",0
7,15,1,"NoIntervention",1
8,15,1,"NoIntervention",0
9,15,1,"NoIntervention",0
10,15,1,"NoIntervention",0
11,15,1,"NoIntervention",0
12,15,1,"NoIntervention",1
13,15,1,"NoIntervention",0
14,15,1,"NoIntervention",0
15,15,1,"NoIntervention",1
16,15,1,"NoIntervention",0
17,15,1,"NoIntervention",3
18,15,1,"NoIntervention",1
19,15,1,"NoIntervention",2
20,15,1,"NoIntervention",2
21,15,1,"NoIntervention",5
22,15,1,"NoIntervention",7
23,15,1,"NoIntervention",5
24,15,1,"NoIntervention",9
25,15,1,"NoIntervention",10
26,15,1,"NoIntervention",13
27,15,1,"NoIntervention",14
28,15,1,"NoIntervention",11
29,15,1,"NoIntervention",20
30,15,1,"NoIntervention",25
31,15,1,"NoIntervention",15
32,15,1,"NoIntervention",16
33,15,1,"NoIntervention",12
34,15,1,"NoIntervention",9
35,15,1,"NoIntervention",15
36,15,1,"NoIntervention",9
37,15,1,"NoIntervention",7
38,15,1,"NoIntervention",4
39,15,1,"NoIntervention",0
40,15,1,"NoIntervention",4
41,15,1,"NoIntervention",0
42,15,1,"NoIntervention",4
43,15,1,"NoIntervention",3
44,15,1,"NoIntervention",5
45,15,1,"NoIntervention",5
46,15,1,"NoIntervention",10
47,15,1,"NoIntervention",5
48,15,1,"NoIntervention",9
49,15,1,"NoIntervention",10
50,15,1,"NoIntervention",14
51,15,1,"NoIntervention",16
52,15,1,"NoIntervention",16
53,15,1,"NoIntervention",19
54,15,1,"NoIntervention",15
55,15,1,"NoIntervention",15
56,15,1,"NoIntervention",15
57,15,1,"NoIntervention",12
58,15,1,"NoIntervention",11
59,15,1,"NoIntervention",8
60,15,1,"NoIntervention",9
61,15,1,"NoIntervention",4
62,15,1,"NoIntervention",3
63,15,1,"NoIntervention",2
64,15,1,"NoIntervention",3
65,15,1,"NoIntervention",0
66,15,1,"NoIntervention",1
67,15,1,"NoIntervention",0
68,15,1,"NoIntervention",2
69,15,1,"NoIntervention",0
70,15,1,"NoIntervention",1
71,15,1,"NoIntervention",0
72,15,1,"NoIntervention",1
73,15,1,"NoIntervention",0
1,16,1,"NoIntervention",1
2,16,1,"NoIntervention",0
3,16,1,"NoIntervention",0
4,16,1,"NoIntervention",1
5,16,1,"NoIntervention",0
6,16,1,"NoIntervention",1
7,16,1,"NoIntervention",1
8,16,1,"NoIntervention",0
9,16,1,"NoIntervention",2
10,16,1,"NoIntervention",1
11,16,1,"NoIntervention",2
12,16,1,"NoIntervention",4
13,16,1,"NoIntervention",1
14,16,1,"NoIntervention",4
15,16,1,"NoIntervention",1
16,16,1,"NoIntervention",12
17,16,1,"NoIntervention",5
18,16,1,"NoIntervention",5
19,16,1,"NoIntervention",14
20,16,1,"NoIntervention",15
21,16,1,"NoIntervention",10
22,16,1,"NoIntervention",15
23,16,1,"NoIntervention",19
24,16,1,"NoIntervention",19
25,16,1,"NoIntervention",27
26,16,1,"NoIntervention",28
27,16,1,"NoIntervention",19
28,16,1,"NoIntervention",25
29,16,1,"NoIntervention",24
30,16,1,"NoIntervention",14
31,16,1,"NoIntervention",22
32,16,1,"NoIntervention",15
33,16,1,"NoIntervention",18
34,16,1,"NoIntervention",17
35,16,1,"NoIntervention",18
36,16,1,"NoIntervention",19
37,16,1,"NoIntervention",10
38,16,1,"NoIntervention",16
39,16,1,"NoIntervention",11
40,16,1,"NoIntervention",5
41,16,1,"NoIntervention",7
42,16,1,"NoIntervention",2
43,16,1,"NoIntervention",3
44,16,1,"NoIntervention",1
45,16,1,"NoIntervention",3
46,16,1,"NoIntervention",1
47,16,1,"NoIntervention",0
48,16,1,"NoIntervention",1
49,16,1,"NoIntervention",0
50,16,1,"NoIntervention",1
51,16,1,"NoIntervention",0
52,16,1,"NoIntervention",0
53,16,1,"NoIntervention",0
54,16,1,"NoIntervention",0
55,16,1,"NoIntervention",0
56,16,1,"NoIntervention",1
57,16,1,"NoIntervention",0
58,16,1,"NoIntervention",0
59,16,1,"NoIntervention",0
60,16,1,"NoIntervention",0
61,16,1,"NoIntervention",0
62,16,1,"NoIntervention",0
63,16,1,"NoIntervention",0
64,16,1,"NoIntervention",0
65,16,1,"NoIntervention",0
66,16,1,"NoIntervention",0
67,16,1,"NoIntervention",0
68,16,1,"NoIntervention",0
69,16,1,"NoIntervention",0
70,16,1,"NoIntervention",0
71,16,1,"NoIntervention",0
72,16,1,"NoIntervention",0
73,16,1,"NoIntervention",0
1,17,1,"NoIntervention",2
2,17,1,"NoIntervention",0
3,17,1,"NoIntervention",2
4,17,1,"NoIntervention",0
5,17,1,"NoIntervention",2
6,17,1,"NoIntervention",4
7,17,1,"NoIntervention",3
8,17,1,"NoIntervention",3
9,17,1,"NoIntervention",4
10,17,1,"NoIntervention",2
11,17,1,"NoIntervention",2
12,17,1,"NoIntervention",5
13,17,1,"NoIntervention",2
14,17,1,"NoIntervention",4
15,17,1,"NoIntervention",7
16,17,1,"NoIntervention",11
17,17,1,"NoIntervention",16
18,17,1,"NoIntervention",15
19,17,1,"NoIntervention",16
20,17,1,"NoIntervention",31
21,17,1,"NoIntervention",26
22,17,1,"NoIntervention",27
23,17,1,"NoIntervention",34
24,17,1,"NoIntervention",29
25,17,1,"NoIntervention",31
26,17,1,"NoIntervention",27
27,17,1,"NoIntervention",30
28,17,1,"NoIntervention",18
29,17,1,"NoIntervention",21
30,17,1,"NoIntervention",14
31,17,1,"NoIntervention",9
32,17,1,"NoIntervention",11
33,17,1,"NoIntervention",5
34,17,1,"NoIntervention",5
35,17,1,"NoIntervention",4
36,17,1,"NoIntervention",4
37,17,1,"NoIntervention",2
38,17,1,"NoIntervention",5
39,17,1,"NoIntervention",1
40,17,1,"NoIntervention",1
41,17,1,"NoIntervention",1
42,17,1,"NoIntervention",1
43,17,1,"NoIntervention",0
44,17,1,"NoIntervention",1
45,17,1,"NoIntervention",0
46,17,1,"NoIntervention",1
47,17,1,"NoIntervention",0
48,17,1,"NoIntervention",1
49,17,1,"NoIntervention",0
50,17,1,"NoIntervention",0
51,17,1,"NoIntervention",0
52,17,1,"NoIntervention",0
53,17,1,"NoIntervention",0
54,17,1,"NoIntervention",0
55,17,1,"NoIntervention",0
56,17,1,"NoIntervention",0
57,17,1,"NoIntervention",0
58,17,1,"NoIntervention",0
59,17,1,"NoIntervention",0
60,17,1,"NoIntervention",0
61,17,1,"NoIntervention",0
62,17,1,"NoIntervention",0
63,17,1,"NoIntervention",0
64,17,1,"NoIntervention",0
65,17,1,"NoIntervention",0
66,17,1,"NoIntervention",0
67,17,1,"NoIntervention",0
68,17,1,"NoIntervention",0
69,17,1,"NoIntervention",0
70,17,1,"NoIntervention",0
71,17,1,"NoIntervention",0
72,17,1,"NoIntervention",0
73,17,1,"NoIntervention",0
1,18,1,"NoIntervention",2
2,18,1,"NoIntervention",5
3,18,1,"NoIntervention",4
4,18,1,"NoIntervention",2
5,18,1,"NoIntervention",9
6,18,1,"NoIntervention",4
7,18,1,"NoIntervention",2
8,18,1,"NoIntervention",9
9,18,1,"NoIntervention",5
10,18,1,"NoIntervention",3
11,18,1,"NoIntervention",7
12,18,1,"NoIntervention",9
13,18,1,"NoIntervention",8
14,18,1,"NoIntervention",6
15,18,1,"NoIntervention",10
16,18,1,"NoIntervention",21
17,18,1,"NoIntervention",22
18,18,1,"NoIntervention",18
19,18,1,"NoIntervention",22
20,18,1,"NoIntervention",24
21,18,1,"NoIntervention",33
22,18,1,"NoIntervention",28
23,18,1,"NoIntervention",32
24,18,1,"NoIntervention",18
25,18,1,"NoIntervention",29
26,18,1,"NoIntervention",23
27,18,1,"NoIntervention",23
28,18,1,"NoIntervention",22
29,18,1,"NoIntervention",6
30,18,1,"NoIntervention",8
31,18,1,"NoIntervention",5
32,18,1,"NoIntervention",8
33,18,1,"NoIntervention",6
34,18,1,"NoIntervention",2
35,18,1,"NoIntervention",3
36,18,1,"NoIntervention",1
37,18,1,"NoIntervention",1
38,18,1,"NoIntervention",0
39,18,1,"NoIntervention",0
40,18,1,"NoIntervention",0
41,18,1,"NoIntervention",0
42,18,1,"NoIntervention",0
43,18,1,"NoIntervention",0
44,18,1,"NoIntervention",0
45,18,1,"NoIntervention",0
46,18,1,"NoIntervention",0
47,18,1,"NoIntervention",0
48,18,1,"NoIntervention",0
49,18,1,"NoIntervention",0
50,18,1,"NoIntervention",0
51,18,1,"NoIntervention",0
52,18,1,"NoIntervention",0
53,18,1,"NoIntervention",0
54,18,1,"NoIntervention",0
55,18,1,"NoIntervention",0
56,18,1,"NoIntervention",0
57,18,1,"NoIntervention",0
58,18,1,"NoIntervention",0
59,18,1,"NoIntervention",0
60,18,1,"NoIntervention",0
61,18,1,"NoIntervention",0
62,18,1,"NoIntervention",0
63,18,1,"NoIntervention",0
64,18,1,"NoIntervention",0
65,18,1,"NoIntervention",0
66,18,1,"NoIntervention",0
67,18,1,"NoIntervention",0
68,18,1,"NoIntervention",0
69,18,1,"NoIntervention",0
70,18,1,"NoIntervention",0
71,18,1,"NoIntervention",0
72,18,1,"NoIntervention",0
73,18,1,"NoIntervention",0
1,19,1,"NoIntervention",1
2,19,1,"NoIntervention",1
3,19,1,"NoIntervention",0
4,19,1,"NoIntervention",2
5,19,1,"NoIntervention",2
6,19,1,"NoIntervention",1
7,19,1,"NoIntervention",3
8,19,1,"NoIntervention",0
9,19,1,"NoIntervention",4
10,19,1,"NoIntervention",3
11,19,1,"NoIntervention",4
12,19,1,"NoIntervention",2
13,19,1,"NoIntervention",5
14,19,1,"NoIntervention",6
15,19,1,"NoIntervention",13
16,19,1,"NoIntervention",12
17,19,1,"NoIntervention",13
18,19,1,"NoIntervention",23
19,19,1,"NoIntervention",26
20,19,1,"NoIntervention",32
21,19,1,"NoIntervention",30
22,19,1,"NoIntervention",32
23,19,1,"NoIntervention",38
24,19,1,"NoIntervention",34
25,19,1,"NoIntervention",46
26,19,1,"NoIntervention",41
27,19,1,"NoIntervention",43
28,19,1,"NoIntervention",39
29,19,1,"NoIntervention",29
30,19,1,"NoIntervention",26
31,19,1,"NoIntervention",22
32,19,1,"NoIntervention",27
33,19,1,"NoIntervention",17
34,19,1,"NoIntervention",14
35,19,1,"NoIntervention",13
36,19,1,"NoIntervention",8
37,19,1,"NoIntervention",11
38,19,1,"NoIntervention",11
39,19,1,"NoIntervention",10
40,19,1,"NoIntervention",5
41,19,1,"NoIntervention",4
42,19,1,"NoIntervention",2
43,19,1,"NoIntervention",7
44,19,1,"NoIntervention",6
45,19,1,"NoIntervention",9
46,19,1,"NoIntervention",4
47,19,1,"NoIntervention",8
48,19,1,"NoIntervention",9
49,19,1,"NoIntervention",8
50,19,1,"NoIntervention",13
51,19,1,"NoIntervention",19
52,19,1,"NoIntervention",20
53,19,1,"NoIntervention",23
54,19,1,"NoIntervention",28
55,19,1,"NoIntervention",34
56,19,1,"NoIntervention",21
57,19,1,"NoIntervention",29
58,19,1,"NoIntervention",35
59,19,1,"NoIntervention",33
60,19,1,"NoIntervention",32
61,19,1,"NoIntervention",20
62,19,1,"NoIntervention",20
63,19,1,"NoIntervention",20
64,19,1,"NoIntervention",17
65,19,1,"NoIntervention",13
66,19,1,"NoIntervention",1
67,19,1,"NoIntervention",2
68,19,1,"NoIntervention",3
69,19,1,"NoIntervention",2
70,19,1,"NoIntervention",1
71,19,1,"NoIntervention",1
72,19,1,"NoIntervention",1
73,19,1,"NoIntervention",0
1,20,1,"NoIntervention",0
2,20,1,"NoIntervention",1
3,20,1,"NoIntervention",1
4,20,1,"NoIntervention",2
5,20,1,"NoIntervention",0
6,20,1,"NoIntervention",3
7,20,1,"NoIntervention",1
8,20,1,"NoIntervention",2
9,20,1,"NoIntervention",1
10,20,1,"NoIntervention",1
11,20,1,"NoIntervention",2
12,20,1,"NoIntervention",2
13,20,1,"NoIntervention",1
14,20,1,"NoIntervention",3
15,20,1,"NoIntervention",6
16,20,1,"NoIntervention",4
17,20,1,"NoIntervention",11
18,20,1,"NoIntervention",8
19,20,1,"NoIntervention",6
20,20,1,"NoIntervention",17
21,20,1,"NoIntervention",13
22,20,1,"NoIntervention",15
23,20,1,"NoIntervention",17
24,20,1,"NoIntervention",30
25,20,1,"NoIntervention",17
26,20,1,"NoIntervention",24
27,20,1,"NoIntervention",20
28,20,1,"NoIntervention",15
29,20,1,"NoIntervention",21
30,20,1,"NoIntervention",24
31,20,1,"NoIntervention",21
32,20,1,"NoIntervention",17
33,20,1,"NoIntervention",14
34,20,1,"NoIntervention",23
35,20,1,"NoIntervention",15
36,20,1,"NoIntervention",13
37,20,1,"NoIntervention",15
38,20,1,"NoIntervention",14
39,20,1,"NoIntervention",11
40,20,1,"NoIntervention",6
41,20,1,"NoIntervention",5
42,20,1,"NoIntervention",8
43,20,1,"NoIntervention",5
44,20,1,"NoIntervention",1
45,20,1,"NoIntervention",1
46,20,1,"NoIntervention",1
47,20,1,"NoIntervention",2
48,20,1,"NoIntervention",1
49,20,1,"NoIntervention",1
50,20,1,"NoIntervention",0
51,20,1,"NoIntervention",1
52,20,1,"NoIntervention",1
53,20,1,"NoIntervention",0
54,20,1,"NoIntervention",0
55,20,1,"NoIntervention",0
56,20,1,"NoIntervention",0
57,20,1,"NoIntervention",0
58,20,1,"NoIntervention",0
59,20,1,"NoIntervention",0
60,20,1,"NoIntervention",0
61,20,1,"NoIntervention",0
62,20,1,"NoIntervention",0
63,20,1,"NoIntervention",0
64,20,1,"NoIntervention",0
65,20,1,"NoIntervention",0
66,20,1,"NoIntervention",0
67,20,1,"NoIntervention",0
68,20,1,"NoIntervention",0
69,20,1,"NoIntervention",0
70,20,1,"NoIntervention",0
71,20,1,"NoIntervention",0
72,20,1,"NoIntervention",0
73,20,1,"NoIntervention",0
1,21,1,"NoIntervention",1
2,21,1,"NoIntervention",1
3,21,1,"NoIntervention",0
4,21,1,"NoIntervention",2
5,21,1,"NoIntervention",1
6,21,1,"NoIntervention",5
7,21,1,"NoIntervention",3
8,21,1,"NoIntervention",4
9,21,1,"NoIntervention",6
10,21,1,"NoIntervention",3
11,21,1,"NoIntervention",2
12,21,1,"NoIntervention",3
13,21,1,"NoIntervention",5
14,21,1,"NoIntervention",3
15,21,1,"NoIntervention",16
16,21,1,"NoIntervention",13
17,21,1,"NoIntervention",17
18,21,1,"NoIntervention",21
19,21,1,"NoIntervention",21
20,21,1,"NoIntervention",29
21,21,1,"NoIntervention",26
22,21,1,"NoIntervention",31
23,21,1,"NoIntervention",28
24,21,1,"NoIntervention",37
25,21,1,"NoIntervention",23
26,21,1,"NoIntervention",45
27,21,1,"NoIntervention",33
28,21,1,"NoIntervention",30
29,21,1,"NoIntervention",26
30,21,1,"NoIntervention",26
31,21,1,"NoIntervention",25
32,21,1,"NoIntervention",17
33,21,1,"NoIntervention",22
34,21,1,"NoIntervention",18
35,21,1,"NoIntervention",20
36,21,1,"NoIntervention",19
37,21,1,"NoIntervention",21
38,21,1,"NoIntervention",15
39,21,1,"NoIntervention",16
40,21,1,"NoIntervention",7
41,21,1,"NoIntervention",3
42,21,1,"NoIntervention",6
43,21,1,"NoIntervention",2
44,21,1,"NoIntervention",2
45,21,1,"NoIntervention",1
46,21,1,"NoIntervention",0
47,21,1,"NoIntervention",0
48,21,1,"NoIntervention",0
49,21,1,"NoIntervention",0
50,21,1,"NoIntervention",0
51,21,1,"NoIntervention",0
52,21,1,"NoIntervention",0
53,21,1,"NoIntervention",0
54,21,1,"NoIntervention",0
55,21,1,"NoIntervention",0
56,21,1,"NoIntervention",0
57,21,1,"NoIntervention",0
58,21,1,"NoIntervention",0
59,21,1,"NoIntervention",0
60,21,1,"NoIntervention",0
61,21,1,"NoIntervention",0
62,21,1,"NoIntervention",0
63,21,1,"NoIntervention",0
64,21,1,"NoIntervention",0
65,21,1,"NoIntervention",0
66,21,1,"NoIntervention",0
67,21,1,"NoIntervention",0
68,21,1,"NoIntervention",0
69,21,1,"NoIntervention",0
70,21,1,"NoIntervention",0
71,21,1,"NoIntervention",0
72,21,1,"NoIntervention",0
73,21,1,"NoIntervention",0
1,22,1,"NoIntervention",0
2,22,1,"NoIntervention",2
3,22,1,"NoIntervention",0
4,22,1,"NoIntervention",2
5,22,1,"NoIntervention",1
6,22,1,"NoIntervention",7
7,22,1,"NoIntervention",1
8,22,1,"NoIntervention",3
9,22,1,"NoIntervention",2
10,22,1,"NoIntervention",3
11,22,1,"NoIntervention",2
12,22,1,"NoIntervention",3
13,22,1,"NoIntervention",3
14,22,1,"NoIntervention",5
15,22,1,"NoIntervention",9
16,22,1,"NoIntervention",22
17,22,1,"NoIntervention",8
18,22,1,"NoIntervention",17
19,22,1,"NoIntervention",13
20,22,1,"NoIntervention",25
21,22,1,"NoIntervention",26
22,22,1,"NoIntervention",24
23,22,1,"NoIntervention",27
24,22,1,"NoIntervention",21
25,22,1,"NoIntervention",32
26,22,1,"NoIntervention",11
27,22,1,"NoIntervention",27
28,22,1,"NoIntervention",25
29,22,1,"NoIntervention",18
30,22,1,"NoIntervention",15
31,22,1,"NoIntervention",11
32,22,1,"NoIntervention",18
33,22,1,"NoIntervention",13
34,22,1,"NoIntervention",7
35,22,1,"NoIntervention",12
36,22,1,"NoIntervention",5
37,22,1,"NoIntervention",4
38,22,1,"NoIntervention",4
39,22,1,"NoIntervention",1
40,22,1,"NoIntervention",4
41,22,1,"NoIntervention",0
42,22,1,"NoIntervention",1
43,22,1,"NoIntervention",2
44,22,1,"NoIntervention",1
45,22,1,"NoIntervention",0
46,22,1,"NoIntervention",1
47,22,1,"NoIntervention",0
48,22,1,"NoIntervention",0
49,22,1,"NoIntervention",0
50,22,1,"NoIntervention",0
51,22,1,"NoIntervention",0
52,22,1,"NoIntervention",0
53,22,1,"NoIntervention",0
54,22,1,"NoIntervention",0
55,22,1,"NoIntervention",0
56,22,1,"NoIntervention",0
57,22,1,"NoIntervention",0
58,22,1,"NoIntervention",0
59,22,1,"NoIntervention",0
60,22,1,"NoIntervention",0
61,22,1,"NoIntervention",0
62,22,1,"NoIntervention",0
63,22,1,"NoIntervention",0
64,22,1,"NoIntervention",0
65,22,1,"NoIntervention",0
66,22,1,"NoIntervention",0
67,22,1,"NoIntervention",0
68,22,1,"NoIntervention",0
69,22,1,"NoIntervention",0
70,22,1,"NoIntervention",0
71,22,1,"NoIntervention",0
72,22,1,"NoIntervention",0
73,22,1,"NoIntervention",0
1,23,1,"NoIntervention",2
2,23,1,"NoIntervention",1
3,23,1,"NoIntervention",3
4,23,1,"NoIntervention",1
5,23,1,"NoIntervention",9
6,23,1,"NoIntervention",3
7,23,1,"NoIntervention",6
8,23,1,"NoIntervention",12
9,23,1,"NoIntervention",7
10,23,1,"NoIntervention",9
11,23,1,"NoIntervention",8
12,23,1,"NoIntervention",12
13,23,1,"NoIntervention",11
14,23,1,"NoIntervention",14
15,23,1,"NoIntervention",26
16,23,1,"NoIntervention",27
17,23,1,"NoIntervention",26
18,23,1,"NoIntervention",27
19,23,1,"NoIntervention",53
20,23,1,"NoIntervention",36
21,23,1,"NoIntervention",41
22,23,1,"NoIntervention",52
23,23,1,"NoIntervention",53
24,23,1,"NoIntervention",43
25,23,1,"NoIntervention",43
26,23,1,"NoIntervention",48
27,23,1,"NoIntervention",35
28,23,1,"NoIntervention",33
29,23,1,"NoIntervention",42
30,23,1,"NoIntervention",30
31,23,1,"NoIntervention",24
32,23,1,"NoIntervention",23
33,23,1,"NoIntervention",31
34,23,1,"NoIntervention",12
35,23,1,"NoIntervention",14
36,23,1,"NoIntervention",19
37,23,1,"NoIntervention",16
38,23,1,"NoIntervention",7
39,23,1,"NoIntervention",6
40,23,1,"NoIntervention",8
41,23,1,"NoIntervention",5
42,23,1,"NoIntervention",6
43,23,1,"NoIntervention",4
44,23,1,"NoIntervention",2
45,23,1,"NoIntervention",1
46,23,1,"NoIntervention",4
47,23,1,"NoIntervention",1
48,23,1,"NoIntervention",2
49,23,1,"NoIntervention",1
50,23,1,"NoIntervention",1
51,23,1,"NoIntervention",2
52,23,1,"NoIntervention",6
53,23,1,"NoIntervention",4
54,23,1,"NoIntervention",3
55,23,1,"NoIntervention",5
56,23,1,"NoIntervention",2
57,23,1,"NoIntervention",12
58,23,1,"NoIntervention",16
59,23,1,"NoIntervention",10
60,23,1,"NoIntervention",17
61,23,1,"NoIntervention",13
62,23,1,"NoIntervention",25
63,23,1,"NoIntervention",16
64,23,1,"NoIntervention",14
65,23,1,"NoIntervention",24
66,23,1,"NoIntervention",11
67,23,1,"NoIntervention",11
68,23,1,"NoIntervention",11
69,23,1,"NoIntervention",6
70,23,1,"NoIntervention",1
71,23,1,"NoIntervention",4
72,23,1,"NoIntervention",2
73,23,1,"NoIntervention",1
